bus,index_carrier,carrier,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
ME00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,ME,MWh,hydro-pondage-reservoir
ME00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,ME,MW,hydro-pondage-turbine
ME00,hydro-reservoir-reservoir,hydro-reservoir,0.0,582400.0000000001,1.0,ME,MWh,hydro-reservoir-reservoir
ME00,hydro-reservoir-turbine,hydro-reservoir,1058.4,0.0,1.0,ME,MW,hydro-reservoir-turbine
ME00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,ME,MWh,hydro-phs-reservoir
ME00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,ME,MW,hydro-phs-turbine
ME00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,ME,MW,hydro-phs-pump
ME00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,ME,MWh,hydro-phs-pure-reservoir
ME00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,ME,MW,hydro-phs-pure-turbine
ME00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,ME,MW,hydro-phs-pure-pump
ME00,onwind,onwind,254.2,0.0,1.0,ME,MW,onwind
ME00,offwind,offwind,0.0,0.0,1.0,ME,MW,offwind
ME00,solar-thermal,solar-thermal,0.0,0.0,1.0,ME,MW,solar-thermal
ME00,solar-pv-utility,solar-pv-utility,31.5,0.0,1.0,ME,MW,solar-pv-utility
ME00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,ME,MW,solar-pv-rooftop
ME00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,ME,MW,solar-thermal-w-storage
ME00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,ME,MWh,solar-thermal-w-storage-storage
ME00,battery-charge,battery,0.0,0.0,0.0,ME,MW,battery-charge
ME00,battery-discharge,battery,0.0,0.0,0.0,ME,MW,battery-discharge
ME00,battery-store,battery,0.0,0.0,0.0,ME,MWh,battery-store
ME00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,ME,MW,h2-fuel-cell
ME00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,ME,MW,h2-ccgt
ME00,other-res,other-res,49.0,0.0,1.0,ME,MW,other-res
MK00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,MK,MW,electrolyser-onshore-grid
MK00,hydro-ror-turbine,hydro-ror,230.5000011,0.0,1.0,MK,MW,hydro-ror-turbine
MK00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,MK,MWh,hydro-pondage-reservoir
MK00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,MK,MW,hydro-pondage-turbine
MK00,hydro-reservoir-reservoir,hydro-reservoir,0.0,628336.9999999999,1.0,MK,MWh,hydro-reservoir-reservoir
MK00,hydro-reservoir-turbine,hydro-reservoir,728.6,0.0,1.0,MK,MW,hydro-reservoir-turbine
MK00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,MK,MWh,hydro-phs-reservoir
MK00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,MK,MW,hydro-phs-turbine
MK00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,MK,MW,hydro-phs-pump
MK00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,MK,MWh,hydro-phs-pure-reservoir
MK00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,MK,MW,hydro-phs-pure-turbine
MK00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,MK,MW,hydro-phs-pure-pump
MK00,onwind,onwind,410.0,0.0,1.0,MK,MW,onwind
MK00,offwind,offwind,0.0,0.0,1.0,MK,MW,offwind
MK00,solar-thermal,solar-thermal,0.0,0.0,1.0,MK,MW,solar-thermal
MK00,solar-pv-utility,solar-pv-utility,430.0,0.0,1.0,MK,MW,solar-pv-utility
MK00,solar-pv-rooftop,solar-pv-rooftop,200.0,0.0,1.0,MK,MW,solar-pv-rooftop
MK00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,MK,MW,solar-thermal-w-storage
MK00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,MK,MWh,solar-thermal-w-storage-storage
MK00,battery-charge,battery,0.0,0.0,0.0,MK,MW,battery-charge
MK00,battery-discharge,battery,0.0,0.0,0.0,MK,MW,battery-discharge
MK00,battery-store,battery,0.0,0.0,0.0,MK,MWh,battery-store
MK00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,MK,MW,h2-fuel-cell
MK00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,MK,MW,h2-ccgt
MK00,other-res,other-res,31.0,0.0,1.0,MK,MW,other-res
MT00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,MT,MW,electrolyser-onshore-grid
MT00,hydro-ror-turbine,hydro-ror,0.0,0.0,1.0,MT,MW,hydro-ror-turbine
MT00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,MT,MWh,hydro-pondage-reservoir
MT00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,MT,MW,hydro-pondage-turbine
MT00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,MT,MWh,hydro-reservoir-reservoir
MT00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,MT,MW,hydro-reservoir-turbine
MT00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,MT,MWh,hydro-phs-reservoir
MT00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,MT,MW,hydro-phs-turbine
MT00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,MT,MW,hydro-phs-pump
MT00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,MT,MWh,hydro-phs-pure-reservoir
MT00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,MT,MW,hydro-phs-pure-turbine
MT00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,MT,MW,hydro-phs-pure-pump
MT00,onwind,onwind,0.0,0.0,1.0,MT,MW,onwind
MT00,offwind,offwind,0.0,0.0,1.0,MT,MW,offwind
MT00,solar-thermal,solar-thermal,0.0,0.0,1.0,MT,MW,solar-thermal
MT00,solar-pv-utility,solar-pv-utility,46.0,0.0,1.0,MT,MW,solar-pv-utility
MT00,solar-pv-rooftop,solar-pv-rooftop,235.5793132464326,0.0,1.0,MT,MW,solar-pv-rooftop
MT00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,MT,MW,solar-thermal-w-storage
MT00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,MT,MWh,solar-thermal-w-storage-storage
MT00,battery-charge,battery,0.0,0.0,0.0,MT,MW,battery-charge
MT00,battery-discharge,battery,0.0,0.0,0.0,MT,MW,battery-discharge
MT00,battery-store,battery,0.0,0.0,0.0,MT,MWh,battery-store
MT00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,MT,MW,h2-fuel-cell
MT00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,MT,MW,h2-ccgt
MT00,other-res,other-res,0.0,0.0,1.0,MT,MW,other-res
NL00,electrolyser-onshore-grid,electrolyser,4000.0,0.0,0.6799999999999999,NL,MW,electrolyser-onshore-grid
NL00,hydro-ror-turbine,hydro-ror,37.0,0.0,1.0,NL,MW,hydro-ror-turbine
NL00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,NL,MWh,hydro-pondage-reservoir
NL00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,NL,MW,hydro-pondage-turbine
NL00,hydro-reservoir-reservoir,hydro-reservoir,0.0,0.0,1.0,NL,MWh,hydro-reservoir-reservoir
NL00,hydro-reservoir-turbine,hydro-reservoir,0.0,0.0,1.0,NL,MW,hydro-reservoir-turbine
NL00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,NL,MWh,hydro-phs-reservoir
NL00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,NL,MW,hydro-phs-turbine
NL00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,NL,MW,hydro-phs-pump
NL00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,NL,MWh,hydro-phs-pure-reservoir
NL00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,NL,MW,hydro-phs-pure-turbine
NL00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,NL,MW,hydro-phs-pure-pump
NL00,onwind,onwind,9100.04956994115,0.0,1.0,NL,MW,onwind
NL00,offwind,offwind,14542.5,0.0,1.0,NL,MW,offwind
NL00,solar-thermal,solar-thermal,0.0,0.0,1.0,NL,MW,solar-thermal
NL00,solar-pv-utility,solar-pv-utility,19598.12352941177,0.0,1.0,NL,MW,solar-pv-utility
NL00,solar-pv-rooftop,solar-pv-rooftop,39718.96397058823,0.0,1.0,NL,MW,solar-pv-rooftop
NL00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,NL,MW,solar-thermal-w-storage
NL00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,NL,MWh,solar-thermal-w-storage-storage
NL00,battery-charge,battery,9331.0,0.0,0.92,NL,MW,battery-charge
NL00,battery-discharge,battery,9331.0,0.0,0.92,NL,MW,battery-discharge
NL00,battery-store,battery,0.0,26397.2,0.92,NL,MWh,battery-store
NL00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,NL,MW,h2-fuel-cell
NL00,h2-ccgt,h2-ccgt,1855.0,0.0,1.0,NL,MW,h2-ccgt
NL00,chp-gas-ccgt-old-1-industrial-200eur,chp,1217.425,0.0,0.4,NL,MW,
NL00,chp-gas-ccgt-old-1-industrial-520eur,chp,240.075,0.0,0.4,NL,MW,
NL00,chp-gas-ccgt-old-1-other-0eur,chp,2638.9,0.0,0.4,NL,MW,
NL00,chp-gas-ccgt-old-1-other-509.9999999999999eur,chp,157.1,0.0,0.4,NL,MW,
NL00,chp-gas-ccgt-old-1-other-530eur,chp,128.0,0.0,0.4,NL,MW,
NL00,other-res,other-res,415.0,0.0,1.0,NL,MW,other-res
NOM1,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,NO,MW,electrolyser-onshore-grid
NOM1,hydro-ror-turbine,hydro-ror,1183.984471902648,0.0,1.0,NO,MW,hydro-ror-turbine
NOM1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,NO,MWh,hydro-pondage-reservoir
NOM1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,NO,MW,hydro-pondage-turbine
NOM1,hydro-reservoir-reservoir,hydro-reservoir,0.0,7662972.178104793,1.0,NO,MWh,hydro-reservoir-reservoir
NOM1,hydro-reservoir-turbine,hydro-reservoir,3206.463902370827,0.0,1.0,NO,MW,hydro-reservoir-turbine
NOM1,hydro-phs-reservoir,hydro-phs,0.0,369053.9210091591,1.0,NO,MWh,hydro-phs-reservoir
NOM1,hydro-phs-turbine,hydro-phs,59.82,0.0,1.0,NO,MW,hydro-phs-turbine
NOM1,hydro-phs-pump,hydro-phs,-75.80000002682209,0.0,1.0,NO,MW,hydro-phs-pump
NOM1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,NO,MWh,hydro-phs-pure-reservoir
NOM1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-turbine
NOM1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-pump
NOM1,onwind,onwind,2424.575,0.0,1.0,NO,MW,onwind
NOM1,offwind,offwind,0.0,0.0,1.0,NO,MW,offwind
NOM1,solar-thermal,solar-thermal,0.0,0.0,1.0,NO,MW,solar-thermal
NOM1,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,NO,MW,solar-pv-utility
NOM1,solar-pv-rooftop,solar-pv-rooftop,1000.0,0.0,1.0,NO,MW,solar-pv-rooftop
NOM1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MW,solar-thermal-w-storage
NOM1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MWh,solar-thermal-w-storage-storage
NOM1,battery-charge,battery,0.0,0.0,0.0,NO,MW,battery-charge
NOM1,battery-discharge,battery,0.0,0.0,0.0,NO,MW,battery-discharge
NOM1,battery-store,battery,0.0,0.0,0.0,NO,MWh,battery-store
NOM1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,NO,MW,h2-fuel-cell
NOM1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,NO,MW,h2-ccgt
NOM1,chp-gas-conventional-old-1-industrial-0eur,chp,20.0,0.0,0.36,NO,MW,
NOM1,other-res,other-res,0.0,0.0,1.0,NO,MW,other-res
NON1,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,NO,MW,electrolyser-onshore-grid
NON1,hydro-ror-turbine,hydro-ror,726.9109549745923,0.0,1.0,NO,MW,hydro-ror-turbine
NON1,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,NO,MWh,hydro-pondage-reservoir
NON1,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,NO,MW,hydro-pondage-turbine
NON1,hydro-reservoir-reservoir,hydro-reservoir,0.0,21206557.06893903,1.0,NO,MWh,hydro-reservoir-reservoir
NON1,hydro-reservoir-turbine,hydro-reservoir,4754.081043729891,0.0,1.0,NO,MW,hydro-reservoir-turbine
NON1,hydro-phs-reservoir,hydro-phs,0.0,3126.1998977661133,1.0,NO,MWh,hydro-phs-reservoir
NON1,hydro-phs-turbine,hydro-phs,1.980000056326393,0.0,1.0,NO,MW,hydro-phs-turbine
NON1,hydro-phs-pump,hydro-phs,-1.980000056326393,0.0,1.0,NO,MW,hydro-phs-pump
NON1,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,NO,MWh,hydro-phs-pure-reservoir
NON1,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-turbine
NON1,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-pump
NON1,onwind,onwind,1108.09,0.0,1.0,NO,MW,onwind
NON1,offwind,offwind,0.0,0.0,1.0,NO,MW,offwind
NON1,solar-thermal,solar-thermal,0.0,0.0,1.0,NO,MW,solar-thermal
NON1,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,NO,MW,solar-pv-utility
NON1,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,NO,MW,solar-pv-rooftop
NON1,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MW,solar-thermal-w-storage
NON1,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MWh,solar-thermal-w-storage-storage
NON1,battery-charge,battery,0.0,0.0,0.0,NO,MW,battery-charge
NON1,battery-discharge,battery,0.0,0.0,0.0,NO,MW,battery-discharge
NON1,battery-store,battery,0.0,0.0,0.0,NO,MWh,battery-store
NON1,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,NO,MW,h2-fuel-cell
NON1,h2-ccgt,h2-ccgt,0.0,0.0,1.0,NO,MW,h2-ccgt
NON1,chp-gas-conventional-old-1-industrial-0eur,chp,195.0,0.0,0.36,NO,MW,
NON1,other-res,other-res,0.0,0.0,1.0,NO,MW,other-res
NOS0,electrolyser-onshore-grid,electrolyser,230.0,0.0,0.68,NO,MW,electrolyser-onshore-grid
NOS0,hydro-ror-turbine,hydro-ror,5557.048791992192,0.0,1.0,NO,MW,hydro-ror-turbine
NOS0,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,NO,MWh,hydro-pondage-reservoir
NOS0,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,NO,MW,hydro-pondage-turbine
NOS0,hydro-reservoir-reservoir,hydro-reservoir,0.0,43005253.507976815,1.0,NO,MWh,hydro-reservoir-reservoir
NOS0,hydro-reservoir-turbine,hydro-reservoir,19689.39833979466,0.0,1.0,NO,MW,hydro-reservoir-turbine
NOS0,hydro-phs-reservoir,hydro-phs,0.0,15080602.30398496,1.0,NO,MWh,hydro-phs-reservoir
NOS0,hydro-phs-turbine,hydro-phs,649.5,0.0,1.0,NO,MW,hydro-phs-turbine
NOS0,hydro-phs-pump,hydro-phs,-682.0079997807741,0.0,1.0,NO,MW,hydro-phs-pump
NOS0,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,NO,MWh,hydro-phs-pure-reservoir
NOS0,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-turbine
NOS0,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,NO,MW,hydro-phs-pure-pump
NOS0,onwind,onwind,2240.56,0.0,1.0,NO,MW,onwind
NOS0,offwind,offwind,3003.5,0.0,1.0,NO,MW,offwind
NOS0,solar-thermal,solar-thermal,0.0,0.0,1.0,NO,MW,solar-thermal
NOS0,solar-pv-utility,solar-pv-utility,0.0,0.0,1.0,NO,MW,solar-pv-utility
NOS0,solar-pv-rooftop,solar-pv-rooftop,3000.0,0.0,1.0,NO,MW,solar-pv-rooftop
NOS0,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MW,solar-thermal-w-storage
NOS0,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,NO,MWh,solar-thermal-w-storage-storage
NOS0,battery-charge,battery,0.0,0.0,0.0,NO,MW,battery-charge
NOS0,battery-discharge,battery,0.0,0.0,0.0,NO,MW,battery-discharge
NOS0,battery-store,battery,0.0,0.0,0.0,NO,MWh,battery-store
NOS0,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,NO,MW,h2-fuel-cell
NOS0,h2-ccgt,h2-ccgt,0.0,0.0,1.0,NO,MW,h2-ccgt
NOS0,chp-gas-conventional-old-1-industrial-0eur,chp,50.0,0.0,0.36,NO,MW,
NOS0,other-res,other-res,0.0,0.0,1.0,NO,MW,other-res
PL00,electrolyser-onshore-grid,electrolyser,2000.0,0.0,0.0,PL,MW,electrolyser-onshore-grid
PL00,hydro-ror-turbine,hydro-ror,367.31,0.0,1.0,PL,MW,hydro-ror-turbine
PL00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,PL,MWh,hydro-pondage-reservoir
PL00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,PL,MW,hydro-pondage-turbine
PL00,hydro-reservoir-reservoir,hydro-reservoir,0.0,750.0,1.0,PL,MWh,hydro-reservoir-reservoir
PL00,hydro-reservoir-turbine,hydro-reservoir,427.4799999999999,0.0,1.0,PL,MW,hydro-reservoir-turbine
PL00,hydro-phs-reservoir,hydro-phs,0.0,1310.0,1.0,PL,MWh,hydro-phs-reservoir
PL00,hydro-phs-turbine,hydro-phs,216.26,0.0,1.0,PL,MW,hydro-phs-turbine
PL00,hydro-phs-pump,hydro-phs,-172.0,0.0,1.0,PL,MW,hydro-phs-pump
PL00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,6350.000000000002,1.0,PL,MWh,hydro-phs-pure-reservoir
PL00,hydro-phs-pure-turbine,hydro-phs-pure,1333.35,0.0,1.0,PL,MW,hydro-phs-pure-turbine
PL00,hydro-phs-pure-pump,hydro-phs-pure,-1486.0,0.0,1.0,PL,MW,hydro-phs-pure-pump
PL00,onwind,onwind,13767.84,0.0,1.0,PL,MW,onwind
PL00,offwind,offwind,10004.0,0.0,1.0,PL,MW,offwind
PL00,solar-thermal,solar-thermal,0.0,0.0,1.0,PL,MW,solar-thermal
PL00,solar-pv-utility,solar-pv-utility,21663.41000000001,0.0,1.0,PL,MW,solar-pv-utility
PL00,solar-pv-rooftop,solar-pv-rooftop,0.0,0.0,1.0,PL,MW,solar-pv-rooftop
PL00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,PL,MW,solar-thermal-w-storage
PL00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,PL,MWh,solar-thermal-w-storage-storage
PL00,battery-charge,battery,0.0,0.0,0.0,PL,MW,battery-charge
PL00,battery-discharge,battery,0.0,0.0,0.0,PL,MW,battery-discharge
PL00,battery-store,battery,0.0,0.0,0.0,PL,MWh,battery-store
PL00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,PL,MW,h2-fuel-cell
PL00,h2-ccgt,h2-ccgt,100.0,0.0,1.0,PL,MW,h2-ccgt
PL00,chp-gas-ccgt-present-2-other-0eur,chp,587.5754151054633,0.0,0.58,PL,MW,
PL00,chp-gas-ccgt-present-2-other-79.69655172413793eur,chp,1205.356046086957,0.0,0.58,PL,MW,
PL00,chp-hard-coal-old-1-other-0eur,chp,1144.900742341306,0.0,0.35,PL,MW,
PL00,chp-hard-coal-old-1-other-93.18857142857145eur,chp,2676.48876,0.0,0.35,PL,MW,
PL00,other-res,other-res,2155.053721848357,0.0,1.0,PL,MW,other-res
PT00,electrolyser-onshore-grid,electrolyser,1250.0,0.0,0.68,PT,MW,electrolyser-onshore-grid
PT00,hydro-ror-turbine,hydro-ror,505.0,0.0,1.0,PT,MW,hydro-ror-turbine
PT00,hydro-pondage-reservoir,hydro-pondage,0.0,3700.0,1.0,PT,MWh,hydro-pondage-reservoir
PT00,hydro-pondage-turbine,hydro-pondage,266.0,0.0,1.0,PT,MW,hydro-pondage-turbine
PT00,hydro-reservoir-reservoir,hydro-reservoir,0.0,1289600.0,1.0,PT,MWh,hydro-reservoir-reservoir
PT00,hydro-reservoir-turbine,hydro-reservoir,3765.5,0.0,1.0,PT,MW,hydro-reservoir-turbine
PT00,hydro-phs-reservoir,hydro-phs,0.0,2017900.0,1.0,PT,MWh,hydro-phs-reservoir
PT00,hydro-phs-turbine,hydro-phs,3839.4,0.0,1.0,PT,MW,hydro-phs-turbine
PT00,hydro-phs-pump,hydro-phs,-3586.4,0.0,1.0,PT,MW,hydro-phs-pump
PT00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,PT,MWh,hydro-phs-pure-reservoir
PT00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,PT,MW,hydro-phs-pure-turbine
PT00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,PT,MW,hydro-phs-pure-pump
PT00,onwind,onwind,10404.0,0.0,1.0,PT,MW,onwind
PT00,offwind,offwind,2000.0,0.0,1.0,PT,MW,offwind
PT00,solar-thermal,solar-thermal,0.0,0.0,1.0,PT,MW,solar-thermal
PT00,solar-pv-utility,solar-pv-utility,14912.0,0.0,1.0,PT,MW,solar-pv-utility
PT00,solar-pv-rooftop,solar-pv-rooftop,819.0,0.0,1.0,PT,MW,solar-pv-rooftop
PT00,solar-thermal-w-storage,solar-thermal-w-storage,600.0,0.0,1.0,PT,MW,solar-thermal-w-storage
PT00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,PT,MWh,solar-thermal-w-storage-storage
PT00,battery-charge,battery,0.0,0.0,0.0,PT,MW,battery-charge
PT00,battery-discharge,battery,0.0,0.0,0.0,PT,MW,battery-discharge
PT00,battery-store,battery,0.0,0.0,0.0,PT,MWh,battery-store
PT00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,PT,MW,h2-fuel-cell
PT00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,PT,MW,h2-ccgt
PT00,chp-gas-ocgt-old-other-0eur,chp,465.0,0.0,0.35,PT,MW,
PT00,other-res,other-res,1617.0,0.0,1.0,PT,MW,other-res
RO00,electrolyser-onshore-grid,electrolyser,500.0,0.0,0.68,RO,MW,electrolyser-onshore-grid
RO00,hydro-ror-turbine,hydro-ror,3366.474,0.0,1.0,RO,MW,hydro-ror-turbine
RO00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,RO,MWh,hydro-pondage-reservoir
RO00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,RO,MW,hydro-pondage-turbine
RO00,hydro-reservoir-reservoir,hydro-reservoir,0.0,2339965.000000001,1.0,RO,MWh,hydro-reservoir-reservoir
RO00,hydro-reservoir-turbine,hydro-reservoir,2561.854,0.0,1.0,RO,MW,hydro-reservoir-turbine
RO00,hydro-phs-reservoir,hydro-phs,0.0,1032800.0,1.0,RO,MWh,hydro-phs-reservoir
RO00,hydro-phs-turbine,hydro-phs,809.944,0.0,1.0,RO,MW,hydro-phs-turbine
RO00,hydro-phs-pump,hydro-phs,-91.5,0.0,1.0,RO,MW,hydro-phs-pump
RO00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,0.0,1.0,RO,MWh,hydro-phs-pure-reservoir
RO00,hydro-phs-pure-turbine,hydro-phs-pure,0.0,0.0,1.0,RO,MW,hydro-phs-pure-turbine
RO00,hydro-phs-pure-pump,hydro-phs-pure,0.0,0.0,1.0,RO,MW,hydro-phs-pure-pump
RO00,onwind,onwind,6000.000000000002,0.0,1.0,RO,MW,onwind
RO00,offwind,offwind,1000.0,0.0,1.0,RO,MW,offwind
RO00,solar-thermal,solar-thermal,0.0,0.0,1.0,RO,MW,solar-thermal
RO00,solar-pv-utility,solar-pv-utility,7269.999999999998,0.0,1.0,RO,MW,solar-pv-utility
RO00,solar-pv-rooftop,solar-pv-rooftop,1030.0,0.0,1.0,RO,MW,solar-pv-rooftop
RO00,solar-thermal-w-storage,solar-thermal-w-storage,0.0,0.0,1.0,RO,MW,solar-thermal-w-storage
RO00,solar-thermal-w-storage-storage,solar-thermal-w-storage,0.0,0.0,1.0,RO,MWh,solar-thermal-w-storage-storage
RO00,battery-charge,battery,400.0,0.0,0.92,RO,MW,battery-charge
RO00,battery-discharge,battery,400.0,0.0,0.92,RO,MW,battery-discharge
RO00,battery-store,battery,0.0,800.0,0.92,RO,MWh,battery-store
RO00,h2-fuel-cell,h2-fuel-cell,0.0,0.0,1.0,RO,MW,h2-fuel-cell
RO00,h2-ccgt,h2-ccgt,0.0,0.0,1.0,RO,MW,h2-ccgt
RO00,other-res,other-res,137.0,0.0,1.0,RO,MW,other-res
RS00,electrolyser-onshore-grid,electrolyser,0.0,0.0,0.0,RS,MW,electrolyser-onshore-grid
RS00,hydro-ror-turbine,hydro-ror,2131.82,0.0,1.0,RS,MW,hydro-ror-turbine
RS00,hydro-pondage-reservoir,hydro-pondage,0.0,0.0,1.0,RS,MWh,hydro-pondage-reservoir
RS00,hydro-pondage-turbine,hydro-pondage,0.0,0.0,1.0,RS,MW,hydro-pondage-turbine
RS00,hydro-reservoir-reservoir,hydro-reservoir,0.0,646000.0,1.0,RS,MWh,hydro-reservoir-reservoir
RS00,hydro-reservoir-turbine,hydro-reservoir,434.27,0.0,1.0,RS,MW,hydro-reservoir-turbine
RS00,hydro-phs-reservoir,hydro-phs,0.0,0.0,1.0,RS,MWh,hydro-phs-reservoir
RS00,hydro-phs-turbine,hydro-phs,0.0,0.0,1.0,RS,MW,hydro-phs-turbine
RS00,hydro-phs-pump,hydro-phs,0.0,0.0,1.0,RS,MW,hydro-phs-pump
RS00,hydro-phs-pure-reservoir,hydro-phs-pure,0.0,498000.0,1.0,RS,MWh,hydro-phs-pure-reservoir
RS00,hydro-phs-pure-turbine,hydro-phs-pure,1314.0,0.0,1.0,RS,MW,hydro-phs-pure-turbine
RS00,hydro-phs-pure-pump,hydro-phs-pure,-1231.6,0.0,1.0,RS,MW,hydro-phs-pure-pump
